,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
133,4.1224086446231625e-07,2.552967146971759e-07,1.6920604204201115e-07,1.933193578363068e-06,6.498123503161309e-07,4.723996895085125e-07,4.9177375817454265e-05,4.1554319415596854e-07,1.468623270086841e-06,4.0622706010253443e-07,1.3400626977640716e-05,7.509783619800063e-07,4.2440584436919915e-07,1.9988482999336176e-07,8.211302394581481e-07,4.997746582510879e-07,1.0464327828570423e-06,1.8147787753862103e-07,1.6983431341657253e-07,1.9619551424781752e-07
134,4.098368708594717e-07,2.512849770038741e-07,1.6573585503946641e-07,2.1434140756663198e-06,6.677766158070455e-07,4.7473640678615496e-07,5.577230036392251e-05,4.015783047043811e-07,1.5175880055157642e-06,4.041133332826479e-07,1.5330892879745347e-05,7.550000493697259e-07,4.3799147533883824e-07,1.9978539138395225e-07,8.536699102341235e-07,5.19391257980306e-07,1.1047525929972322e-06,1.78467300820229e-07,1.6368121371335373e-07,1.9278245657524765e-07
135,4.0672648855320406e-07,2.468665303912368e-07,1.6219453216585064e-07,2.512276895179027e-06,6.844557936413149e-07,4.834524861549874e-07,6.111791177080772e-05,3.9092156069525296e-07,1.5802798394462552e-06,4.0142579728996216e-07,1.4892462491780242e-05,7.57865190083885e-07,4.453382862659786e-07,1.99287967028307e-07,8.86906848402055e-07,5.418691213215315e-07,1.2311637254769613e-06,1.7532926455962797e-07,1.6446542865295893e-07,1.8938737422643918e-07
136,4.031465081424873e-07,2.481714578305441e-07,1.5847558574972448e-07,2.8098758233909163e-06,6.978547627249912e-07,4.965186028558836e-07,6.846474476388952e-05,3.849402854946382e-07,1.8258381920522922e-06,3.981059451376328e-07,1.522901769234227e-05,7.519089082914591e-07,4.480595743397236e-07,1.9831866102507607e-07,9.148177291972291e-07,5.628624758922147e-07,1.4369446782499863e-06,1.720871642969976e-07,1.7662559774128258e-07,1.8594490469772538e-07
137,3.9938971474019864e-07,2.577313960219955e-07,1.5449731031460789e-07,2.87494866666732e-06,7.071950853258679e-07,5.067404105442529e-07,8.334219266433508e-05,3.839615853604887e-07,2.4473844003212574e-06,3.94148042384908e-07,2.050654396021764e-05,7.47585860109616e-07,4.440016772400848e-07,1.9681037367127946e-07,9.350915359583421e-07,5.80178861913228e-07,1.7189885449666977e-06,1.6874334043363437e-07,1.873758329123123e-07,1.8238788428483596e-07
138,3.957159798319802e-07,2.656857973042553e-07,1.5021124433311268e-07,3.0125652776021543e-06,7.126872011570845e-07,5.195327003477991e-07,0.00010878831921181558,3.8728685534912617e-07,3.4161216841201297e-06,3.896153897685619e-07,2.7541363819764598e-05,7.464974175104895e-07,4.4658100454046976e-07,1.9472625895799098e-07,9.461810658892628e-07,5.932919986729975e-07,2.0271926425747144e-06,1.6528874541448493e-07,1.912265867133056e-07,1.7865876624567715e-07
139,3.9228513515090184e-07,2.665372464808484e-07,1.4559996819694707e-07,4.021882591092786e-06,7.152712528369882e-07,5.343432957390446e-07,0.00014210554218451892,3.9354157165037746e-07,4.527895448314884e-06,3.84626789621492e-07,3.15747067804302e-05,7.480639183988609e-07,4.544989707236401e-07,1.9208996917520666e-07,9.537618895174776e-07,6.026360235076249e-07,2.286267001080777e-06,1.617116614536159e-07,1.907614243136734e-07,1.7471742451243666e-07
140,3.8913654328673744e-07,2.615493927063116e-07,1.406750483859083e-07,5.908476389578091e-06,7.163673134907371e-07,5.46958598319871e-07,0.0001770029500133808,4.0114641852511897e-07,5.524914693529315e-06,3.7932314604721416e-07,3.1615801400970746e-05,7.521933599730624e-07,4.6102581575741496e-07,1.8900232609923328e-07,9.602019062299214e-07,6.090254541084454e-07,2.4390603554512457e-06,1.5800064866639164e-07,1.9110442133462305e-07,1.7054639846954256e-07
141,3.8621556445980345e-07,2.5507020901954103e-07,1.3547946846598059e-07,7.773367974290681e-06,7.175964181778579e-07,5.453388716720397e-07,0.00020688107330235904,4.0869185439917544e-07,6.174108640908179e-06,3.7383180952969296e-07,3.0176651351616412e-05,7.591881445767047e-07,4.6907255162610933e-07,1.8562998084487114e-07,9.67029298092693e-07,6.133163704253328e-07,2.530795966452505e-06,1.541425731260787e-07,1.9600076220591055e-07,1.6615313910376203e-07
142,3.834250361882287e-07,2.5117761279749494e-07,1.3009036872029973e-07,8.720879301648515e-06,7.204454458157055e-07,5.421823873611016e-07,0.00022833092867292242,4.1513190034957806e-07,6.3959546958545e-06,3.6824492616896766e-07,2.970829486045747e-05,7.68223982406257e-07,4.79292273171137e-07,1.8216603166201218e-07,9.760118463128555e-07,6.162706486732567e-07,2.8636459040923372e-06,1.5012082498813714e-07,2.0633560280018164e-07,1.6156748603583677e-07
143,3.8067309157671103e-07,2.519684759930818e-07,1.2461522776051085e-07,8.53377568776654e-06,7.259329846901532e-07,5.401905533190371e-07,0.0002455858856967426,4.198264546643637e-07,6.486121900095143e-06,3.626189890998384e-07,3.008326545874636e-05,7.765905409827715e-07,4.893926085161602e-07,1.787779668308442e-07,9.893407021435819e-07,6.18513241156081e-07,3.862280038372857e-06,1.4591890683609307e-07,2.2286340254398423e-07,1.5683337566448763e-07
144,3.778988445843391e-07,2.590405573757531e-07,1.191795386571586e-07,8.678285325997618e-06,7.344056938804423e-07,5.402233247213596e-07,0.00027277952870503,4.224962417461345e-07,7.208206453438617e-06,3.5699078571159085e-07,3.042426983464707e-05,7.90375538105918e-07,4.862028681472254e-07,1.7556612379606935e-07,1.008305828711024e-06,6.204978535360439e-07,5.573214205321282e-06,1.4153056368912256e-07,2.471019961992406e-07,1.5199651155561188e-07
145,3.750755049011653e-07,2.757489236918068e-07,1.1391158073779678e-07,1.1452072441900094e-05,7.455636634933524e-07,5.439674263703654e-07,0.0003248365630979602,4.2314225728411624e-07,9.06149644585997e-06,3.513961755221294e-07,3.03302925298046e-05,8.04947005543523e-07,4.818951425124739e-07,1.725508345978418e-07,1.0319861003333168e-06,6.224742713506618e-07,7.664572123105573e-06,1.3697250619023367e-07,2.671132303189193e-07,1.470924863753131e-07
146,3.722039319763425e-07,2.9775673808225596e-07,1.089335001942586e-07,1.5938992886775573e-05,7.586733231131811e-07,5.551927494386702e-07,0.00040058182353839954,4.2196089932901844e-07,1.150197840752256e-05,3.4587707220189035e-07,2.984089051974687e-05,8.152991073149879e-07,4.803884832978471e-07,1.768163144893668e-07,1.0573048327493726e-06,6.244994741029963e-07,9.675110904767054e-06,1.3229330504037592e-07,2.8888711857525837e-07,1.4214053885184126e-07
147,3.693106293393915e-07,3.2934567871636283e-07,1.0436502869261681e-07,1.9650916205122353e-05,7.727864756652199e-07,5.808078270310694e-07,0.00048208458290181745,4.1927190170935784e-07,1.3503094749371137e-05,3.404691363748554e-07,2.9288753217151703e-05,8.19104943337455e-07,4.833143922207257e-07,1.9656194949696996e-07,1.0792969420114969e-06,6.2651409497328e-07,1.1146463052773537e-05,1.2757398011504881e-07,3.13414881372127e-07,1.3714600265906163e-07
148,3.5989374323245914e-07,3.712090617713679e-07,1.0033924383696811e-07,2.1292427753891395e-05,7.867851502245303e-07,6.305508005445419e-07,0.000548645813248423,4.1546803117615025e-07,1.4339940638900407e-05,3.3517451016598257e-07,2.8779915255499628e-05,8.176343468904445e-07,4.925605902947527e-07,2.1855805695322357e-07,1.0925519352373998e-06,6.284493429738737e-07,1.1832075441844931e-05,1.229208187571568e-07,3.397108057450468e-07,1.3211056898641016e-07
149,3.57573187305733e-07,4.223773491757157e-07,9.702290491765803e-08,2.1172470716571336e-05,7.992820436805569e-07,7.153467028489027e-07,0.0005907912760416288,4.109887279991351e-07,1.4440279132544087e-05,3.2993452551838913e-07,2.8272136428185097e-05,8.146492744091763e-07,5.119889057119316e-07,2.3147280217691625e-07,1.1021196413088924e-06,6.302995884161142e-07,1.2105216193692966e-05,1.184558628173894e-07,3.670959973326759e-07,1.2704588344547282e-07
150,3.612582278851374e-07,4.815734602709686e-07,1.0823042537079802e-07,2.0560701638510028e-05,8.087559898670417e-07,8.451993617115973e-07,0.0006213176150172731,4.063119001058099e-07,1.6051470437099767e-05,3.2462077257695676e-07,2.776173304282433e-05,8.139439205907223e-07,5.493280403322326e-07,2.3135883930268132e-07,1.1520973843853377e-06,6.321198357837716e-07,1.3320422691202575e-05,1.1431248610091997e-07,3.960951992338091e-07,1.2198475075223454e-07
151,3.6605193207745824e-07,5.478326530923589e-07,1.382987873984984e-07,2.036857949795798e-05,8.145520313993219e-07,1.026838243466484e-06,0.0006740314296203216,4.0194969394658644e-07,2.1063748615214366e-05,3.1905626275412703e-07,2.7291899291382125e-05,8.174922879754608e-07,6.157135213512017e-07,2.1969864801662896e-07,1.3437058790311746e-06,6.339628657692061e-07,1.6790524963306163e-05,1.1064130483599704e-07,4.2825929952175064e-07,1.1698603366971911e-07
152,3.6868998840246105e-07,6.20600198842759e-07,1.632353065773179e-07,2.0600148583053267e-05,8.191546910447342e-07,1.2612143688634617e-06,0.0007736723181982313,3.984287121708855e-07,2.7842661266670885e-05,3.1306410959411076e-07,2.6847164794590536e-05,8.246703251838466e-07,7.21813002282454e-07,2.0152312871503902e-07,1.7633339734452488e-06,6.358168590640044e-07,2.190678762445555e-05,1.0762579808683117e-07,4.6487504702995357e-07,1.1213316022826385e-07
153,3.683092832385431e-07,6.992798861596336e-07,1.734570470042604e-07,2.0902161981508092e-05,8.31355937746064e-07,1.5180248766729282e-06,0.0009036075829818543,3.962374363293287e-07,3.32124300555388e-05,3.065265314683928e-07,2.6421691937171974e-05,8.34744235822436e-07,8.738035073648245e-07,1.8333998455565808e-07,2.3763791281099804e-06,6.376078607389251e-07,2.674300747812235e-05,1.0549953696938115e-07,5.055243418589063e-07,1.0752978601865212e-07
154,3.6547036419788124e-07,7.826740804907122e-07,1.7032371329750344e-07,2.1002162560968264e-05,8.678702004748505e-07,1.7953625493477655e-06,0.0010209853351186929,3.957367242264517e-07,3.497922923767199e-05,2.994301215740664e-07,2.6020894111132576e-05,8.470186928749679e-07,1.0720950760198606e-06,1.7037092792211388e-07,3.0920016760834115e-06,6.506018830553539e-07,2.9574221826998517e-05,1.045514047967349e-07,5.414010992826077e-07,1.032974594683252e-07
155,3.610355701311564e-07,8.685689443787106e-07,1.6038295974304657e-07,2.0860055551502072e-05,9.465660607974683e-07,2.0767883247018013e-06,0.0010953196950669428,3.9705109216494867e-07,3.374426974142485e-05,2.918781319651478e-07,2.5640519861022525e-05,8.611511282672369e-07,1.3115084468021453e-06,1.5274434437789886e-07,3.798576326313776e-06,6.727649133739227e-07,3.024219369442877e-05,1.1531069202769174e-07,5.742055275504146e-07,9.95782041620941e-08
156,3.556709946325624e-07,9.445091314432022e-07,1.5140242620347908e-07,2.061384199021017e-05,1.0723879670299203e-06,2.3399174196132824e-06,0.0011347105179809614,3.999789758110022e-07,3.437592565264362e-05,2.8406480036817876e-07,2.5273642881048435e-05,8.77795089155845e-07,1.5584678700288731e-06,1.5509877091527965e-07,4.396264611386015e-06,6.806960675824113e-07,3.1845537540092906e-05,1.4217337250424455e-07,6.024799905642674e-07,9.654057474867885e-08
157,3.500048577860229e-07,1.0132713761885055e-06,1.4818332790572385e-07,2.0359545154813364e-05,1.2296722303577161e-06,2.5636372407979003e-06,0.0011869444819300363,4.039651419467175e-07,4.133722654922908e-05,2.7622374612655017e-07,2.491845623269482e-05,9.020407996428517e-07,1.8107253183047343e-06,1.7266775910231226e-07,4.821780020530219e-06,6.838175740941651e-07,3.925669644541983e-05,1.6561167326378138e-07,6.253632746293522e-07,9.438311513719632e-08
158,3.4562787096906515e-07,1.0741605503655219e-06,1.4235777603808352e-07,2.01005658620951e-05,1.388292775193201e-06,2.7344587079539603e-06,0.0012980583724991274,4.08161419477679e-07,5.10396244817008e-05,2.6857390691638574e-07,2.4573972174419607e-05,9.497208478121225e-07,2.054953419557476e-06,1.9576665262524183e-07,5.063637006188447e-06,6.85128241716743e-07,5.190370701797659e-05,1.7685672584304865e-07,6.431805502398486e-07,9.332690438309886e-08
159,3.4580691146079494e-07,1.126354524760703e-06,1.5778296247258364e-07,1.984144856375804e-05,1.5167385635452216e-06,2.8501914127798827e-06,0.0014550679505242392,4.1157226063532073e-07,5.717792582059784e-05,2.6128631232880257e-07,2.4235459630256054e-05,1.0502572716081214e-06,2.274912055342591e-06,2.2157671793566407e-07,5.160326976323267e-06,6.85749450915704e-07,6.387667272332026e-05,1.7687566067316748e-07,6.561817719583657e-07,1.0641876062143895e-07
160,3.5434603380794296e-07,1.1696688776774301e-06,1.860259547381074e-07,1.9597948411830786e-05,1.5992020347587745e-06,2.9193435647905128e-06,0.0015937200736050676,4.1325653703604847e-07,5.736838487824765e-05,2.446357746017608e-07,2.389520546602402e-05,1.234740385658238e-06,2.4567591895554884e-06,2.3254903118883605e-07,5.178813415219083e-06,6.867393579969053e-07,6.967238586985847e-05,1.7147096212861963e-07,6.641829964055621e-07,1.347124698484216e-07
161,3.732734633037406e-07,1.2040362612050556e-06,1.9739346584616436e-07,1.936640612640063e-05,1.6421760817879048e-06,2.9564749596496e-06,0.0016633874011871164,4.125452650500778e-07,5.432129313140847e-05,2.3946800315948574e-07,2.3548318542167557e-05,1.513790733153109e-06,2.593054257780151e-06,2.475350868751921e-07,5.181304559889113e-06,6.885247446408995e-07,6.842826548009101e-05,1.6751330701294491e-07,6.670783982130906e-07,1.571304442394122e-07
162,3.8859593224742154e-07,1.2292721972447649e-06,2.09021980751915e-07,1.9138445137274618e-05,1.7680519089443923e-06,2.975847172160141e-06,0.0016801950230793785,4.092320504671579e-07,5.243514553760869e-05,2.4492152926175747e-07,2.320151801950454e-05,1.8697253348538027e-06,2.684711371720793e-06,2.6629284530052987e-07,5.199114509953433e-06,6.901670633621122e-07,6.745247036759419e-05,1.6914820714039704e-07,6.652026705781392e-07,1.6674306218119963e-07
163,4.053149549264484e-07,1.2454060064073245e-06,2.217810829530937e-07,1.8917017626617456e-05,2.1506317805263796e-06,2.986650928957344e-06,0.0017186854101443392,4.036902330266786e-07,5.243453956450853e-05,2.53405912379978e-07,2.2872079853489263e-05,2.2665413804506296e-06,2.739932346866494e-06,2.8804458570041857e-07,5.230675939830775e-06,6.895582572179113e-07,7.724710069760503e-05,1.7224440237932393e-07,6.592573981378995e-07,1.6633025544345627e-07
164,4.244477025160841e-07,1.2530164474387027e-06,2.336404616851286e-07,1.8706692152483965e-05,2.8815235255591044e-06,2.991904254138451e-06,0.0018104129545912589,3.9686647248516755e-07,5.2609157703556706e-05,2.5989408736694286e-07,2.2555055770436473e-05,2.662218662565147e-06,2.7704041175176864e-06,3.1698757195936806e-07,5.259959849955612e-06,6.84690739577035e-07,9.412300038841289e-05,1.9640755245712482e-07,6.500151089498968e-07,1.6227564148638502e-07
165,4.464285626361389e-07,1.2531550515028223e-06,2.471231266993446e-07,1.8505925408373263e-05,3.904754067981985e-06,2.9905626066316463e-06,0.0018763882360522104,3.901064196474936e-07,5.249556916374322e-05,2.631495353400212e-07,2.2164976194539957e-05,3.0177313464064686e-06,2.7866380933975703e-06,3.5783915044515924e-07,5.274704245952321e-06,6.752774592767975e-07,0.00010488523654742799,2.132839300317151e-07,6.380097684875485e-07,1.6013917154576716e-07
166,4.721659658114005e-07,1.2469478965754953e-06,2.672283995204267e-07,1.8311274560897785e-05,5.082306550365862e-06,2.9806356078811383e-06,0.0018514933377567226,3.8480774444581127e-07,5.211282348743571e-05,2.640912941451389e-07,2.1515953275742455e-05,3.2914958225535013e-06,2.794876522178711e-06,4.098755237329267e-07,5.271823579277364e-06,6.636869987128251e-07,0.00010323517284875568,2.3004853785571243e-07,6.234660961696489e-07,1.5494472237874582e-07
167,5.022222759573082e-07,1.2400412010096035e-06,2.955735073622259e-07,1.812123353324935e-05,6.23832363601501e-06,2.9613671343737094e-06,0.0018146852629517883,3.8198527497486695e-07,5.130680473561272e-05,2.640809998889906e-07,2.040545755622072e-05,3.481999443003996e-06,2.796828856291552e-06,4.6684558225798537e-07,5.2540139949939175e-06,6.625924895507898e-07,9.5163250190527e-05,2.487711956971343e-07,6.065721767844026e-07,1.7108984023077006e-07
168,5.362942463352819e-07,1.2337852564288708e-06,3.286133621512473e-07,1.7935301822222983e-05,7.184188243638682e-06,2.95377952721265e-06,0.0017805154710977406,3.8193486912521e-07,5.0394165898551745e-05,2.6405898345446464e-07,1.877992627215831e-05,3.5966249644818486e-06,2.791562912799312e-06,5.04144958470856e-07,5.225879332335428e-06,6.625754904388407e-07,9.152349259756106e-05,2.681863858047193e-07,5.936694278382158e-07,1.8218298122482004e-07
169,5.734628446920881e-07,1.2281136151634518e-06,3.4170755551473004e-07,1.7752215330099328e-05,7.772267301869074e-06,2.950334874543865e-06,0.0015802944311632163,3.841909457834561e-07,4.966373266183745e-05,2.648416861278084e-07,1.687887182947518e-05,3.6534541171347512e-06,2.7778455088652956e-06,5.339026876469183e-07,5.192192052122867e-06,6.610294534110731e-07,9.21505839456228e-05,2.8869611760298934e-07,5.835200798497141e-07,1.9387943222199478e-07
170,6.128261493261287e-07,1.223301761360085e-06,3.5050062090394953e-07,1.756947340884199e-05,8.006201515386794e-06,2.9479382599771907e-06,0.0013748255731622578,3.8782326551549575e-07,4.8994890391815195e-05,2.682451360370948e-07,1.519343062194824e-05,3.6758475148842704e-06,2.772689150191261e-06,5.6128500489735e-07,5.156922508091191e-06,6.581779703515684e-07,9.166809942689173e-05,3.126724059459512e-07,5.749429199388335e-07,2.0786128885542318e-07
171,6.538995755110666e-07,1.220154358648209e-06,3.6020448579592645e-07,1.7384187459582543e-05,8.207667607893651e-06,2.9461381349890834e-06,0.0013128426138094985,3.91917018852245e-07,4.828170558237764e-05,2.7746704781523643e-07,1.4224765802084552e-05,3.684559850863343e-06,2.7710857943083005e-06,5.889079893771826e-07,5.122467748113401e-06,6.55804702812533e-07,9.040485116495159e-05,3.420694238239927e-07,5.682995378877918e-07,2.2234283563329554e-07
172,6.966267722302223e-07,1.219559079953165e-06,3.7195869306114686e-07,1.719559907202555e-05,9.063404778459262e-06,2.945462651821023e-06,0.0012796861065690506,3.9599681499875993e-07,4.759782024108942e-05,2.958263074449905e-07,1.3946054692967374e-05,3.692063576026215e-06,2.770249833133219e-06,6.180353211285764e-07,5.089659425284561e-06,6.565009315729355e-07,8.891676602803152e-05,3.614173259868964e-07,5.650436648194857e-07,2.375170763766392e-07
173,7.414164877985248e-07,1.2222789779312537e-06,3.8589260990593886e-07,1.7025396215244977e-05,1.1080033529474962e-05,2.9465699927354925e-06,0.0012505782945944112,4.0705017455221395e-07,4.698492005944238e-05,3.246840646300188e-07,1.3757736620634295e-05,3.7016929095275906e-06,2.7697466502515522e-06,6.49073855428581e-07,5.058512717689365e-06,6.632595899188149e-07,8.69642812570589e-05,3.763050614992091e-07,5.661266200740479e-07,2.560056945099284e-07
174,7.833854753166456e-07,1.2287426744355507e-06,4.0139172311201405e-07,1.687772726557332e-05,1.3965558895187284e-05,2.9500171937949444e-06,0.0012206108146983869,4.251748624242241e-07,4.639829618103945e-05,3.6258202209537065e-07,1.3024315439589006e-05,3.7109627936298445e-06,2.7702891775113364e-06,6.818920857935145e-07,5.028982579756839e-06,6.780826461415612e-07,8.527512992156816e-05,3.883903145694811e-07,5.713243342852487e-07,2.799846954517074e-07
175,8.252847629663658e-07,1.2387084789231661e-06,4.1723947673480373e-07,1.6735832297910514e-05,1.6888487066676062e-05,2.9561835847718307e-06,0.0011886283467290506,4.501551985261502e-07,4.58084182426868e-05,4.064508671913258e-07,1.148247616184574e-05,3.716006239051911e-06,2.7727759105695462e-06,7.153976402283692e-07,5.001272961212089e-06,6.988685884080997e-07,8.393659052187687e-05,4.0000807206423494e-07,5.793434132490096e-07,2.9126443664513097e-07
176,8.651433904275175e-07,1.2511908214100601e-06,4.318283247086848e-07,1.6541906166329608e-05,1.9009479354210606e-05,2.965123839384194e-06,0.0011589868842843375,4.6109456499704406e-07,4.524006700624744e-05,4.352843408646585e-07,9.267731454180914e-06,3.7143954065272454e-06,2.7779041311988367e-06,7.474134119372916e-07,4.975785649385725e-06,7.173234742781129e-07,8.2525565742645e-05,4.140665150127232e-07,5.881348391763801e-07,2.9976886268058054e-07
177,9.011986383225174e-07,1.2647844200318105e-06,4.435918485817022e-07,1.6185081438855976e-05,1.9922444617630023e-05,2.976402321713397e-06,0.0011348103393454035,4.6931150755475065e-07,4.4697937656377844e-05,4.618884654768286e-07,6.835022884749758e-06,3.7057839500442153e-06,2.786066152160776e-06,7.753875053342339e-07,4.95295662736552e-06,7.220745174325488e-07,8.110594568786802e-05,4.3194025038283686e-07,5.954635963205724e-07,3.0915402311177025e-07
178,9.331373400359902e-07,1.277987871859222e-06,4.51578058218098e-07,1.553303262025439e-05,2.0249088187112227e-05,2.988929736816086e-06,0.0011138141547502383,4.7566447483297267e-07,4.417616024158161e-05,4.887033326213783e-07,4.818867543357062e-06,3.691354590740993e-06,2.797276465153619e-06,7.972294663010616e-07,4.933122040582359e-06,7.085916357168426e-07,7.984972942913159e-05,4.5240406564017546e-07,5.995608449924738e-07,3.2156853843141636e-07
179,9.61423148995873e-07,1.2891767048510806e-06,4.5576494250500266e-07,1.450799857733728e-05,2.2069625111164876e-05,3.0006910771860754e-06,0.0010939775549184158,4.794606059256939e-07,4.366824766393685e-05,5.162296380993181e-07,3.8121193142941473e-06,3.6730269884348115e-06,2.811120762894775e-06,8.119263759058454e-07,4.916444103266568e-06,6.969603595196246e-07,7.86737092016665e-05,4.7292008277907275e-07,5.992841279285731e-07,3.3801982190041994e-07
180,9.862272449718629e-07,1.2962745791190591e-06,4.5687700746273563e-07,1.317089460496107e-05,2.7353700708212645e-05,3.008334409322428e-06,0.0010754594531530784,4.80963401393156e-07,4.317240828168465e-05,5.449967600963135e-07,3.6749001653069557e-06,3.6527793305357396e-06,2.826695658088413e-06,8.197228139574751e-07,4.902866162620411e-06,7.521511985731046e-07,7.748602344064898e-05,4.915151728198966e-07,5.936626380769694e-07,3.570834239723651e-07
181,1.0068347710570905e-06,1.2963997256245031e-06,4.6078766916154316e-07,1.1763298775761273e-05,3.5296256805004164e-05,3.0068359257527183e-06,0.00105824430719282,4.807925296896102e-07,4.2689233253308105e-05,5.75052253154273e-07,3.6507725129180775e-06,3.632198601375557e-06,2.8423579544076404e-06,8.291768844412133e-07,4.892023614754516e-06,9.58023995539822e-07,7.631550272284158e-05,5.07317361040606e-07,5.8136351309876e-07,3.759382565018392e-07
182,1.0219381076285113e-06,1.285790518515534e-06,4.635474004402354e-07,1.0652948597619433e-05,4.313753118133486e-05,2.989571244571204e-06,0.0010419456202294518,4.793513390814177e-07,4.2219734969455606e-05,6.056646412793393e-07,3.327850486476081e-06,3.612350519536484e-06,2.855193792979661e-06,8.371894929140751e-07,4.883013088860388e-06,1.3372771434502733e-06,7.52003464330302e-05,5.201902675041245e-07,5.607511742051188e-07,3.923126912575527e-07
183,1.0304950363866868e-06,1.2602166392547739e-06,4.606826770458656e-07,1.0092198436595895e-05,4.819219881538853e-05,2.948922314833497e-06,0.0010265033290093358,4.765394558592825e-07,4.176341170467499e-05,6.357491824032417e-07,2.714885076295085e-06,3.5939105610205233e-06,2.860456185228714e-06,8.407407463199759e-07,4.873930458520123e-06,1.863184636972094e-06,7.413374496122715e-05,5.30267490899441e-07,5.307611034564297e-07,4.0530708345985697e-07
184,1.0324472149049925e-06,1.2158613843787215e-06,4.4914965391632255e-07,9.966100257640532e-06,4.9204270802116515e-05,2.877216511192839e-06,0.0010117175278870918,4.717019797907174e-07,4.131716052158749e-05,6.645974934680939e-07,2.030143760584135e-06,3.5773655327938263e-06,2.8514605518574856e-06,8.377922675069579e-07,4.861132742195786e-06,2.4672610646322227e-06,7.30979071025175e-05,5.400737809006238e-07,4.920405378245639e-07,4.151722361597596e-07
185,1.0288298579672964e-06,1.1504311518140248e-06,4.2861677536579084e-07,9.870254519876324e-06,4.781475651411671e-05,2.767711928907111e-06,0.0009972461982387642,4.64055717483666e-07,4.087925888736755e-05,6.924041768446276e-07,1.534333608251895e-06,3.5631552343993062e-06,2.8202297850073735e-06,8.283153088132186e-07,4.838286506129152e-06,3.085926901042706e-06,7.208551751250268e-05,5.48509370381689e-07,4.474083097348743e-07,4.2265133954288695e-07
186,1.021274657947765e-06,1.0641440904715047e-06,4.013366074704992e-07,9.421943881206722e-06,4.918282417429864e-05,2.6156076260961746e-06,0.0009832748694141359,4.5358864244403465e-07,4.0453471437591345e-05,7.20495588904871e-07,1.3516223371765762e-06,3.5517419582945046e-06,2.7586615679616767e-06,8.141959343074826e-07,4.7954850909347025e-06,3.6586976459910968e-06,7.109484621290229e-05,5.52027778049734e-07,4.01143932594233e-07,4.3054120104818596e-07
187,1.0112845881971223e-06,9.602712797797608e-07,3.709941654263219e-07,8.449045296985782e-06,5.726928564848038e-05,2.41935005896592e-06,0.0009702345781963015,4.4204793195353684e-07,4.004189504569286e-05,7.404890419549929e-07,1.3283444232898944e-06,3.5436206832657854e-06,2.6597288643310978e-06,7.980667170532516e-07,4.719016742576309e-06,4.136136739694392e-06,7.012334280503759e-05,5.473009179591084e-07,3.575020135761323e-07,4.3740527067174873e-07
188,9.99805632034553e-07,8.450179582742884e-07,3.4093003611999285e-07,7.019770085732006e-06,6.86947522037233e-05,2.182483016999846e-06,0.0009581181707107272,4.332338570765168e-07,3.962927393146264e-05,7.582079774646112e-07,1.2676847582049192e-06,3.5392519304419878e-06,2.5185170940602703e-06,7.819283510502847e-07,4.575944983721939e-06,4.489011143757117e-06,6.916720264384965e-05,5.332049612545469e-07,3.1937033918286604e-07,4.3909969854672993e-07
189,9.8737326254798e-07,7.267520733570221e-07,3.128021538650573e-07,5.358091963011176e-06,7.693391955975177e-05,1.9159237650094316e-06,0.0009463424844586573,4.3132162038942353e-07,3.9180567892042725e-05,7.738259744889406e-07,1.1149275650770225e-06,3.5388959863612474e-06,2.3333606467322644e-06,7.665110428022114e-07,4.3584663341061755e-06,4.713211982678357e-06,6.823042545890509e-05,5.113982144771313e-07,2.878100977859477e-07,4.319018939626194e-07
190,9.745933616985037e-07,6.148494152686165e-07,2.8655634671308647e-07,3.7869035907852273e-06,7.840293489530044e-05,1.640042725782859e-06,0.0009337541715070697,4.3180443028129934e-07,3.866814758503726e-05,7.871704956786251e-07,9.127452275583669e-07,3.542351564618814e-06,2.1074316494380938e-06,7.51563452756768e-07,4.061611807837281e-06,4.827963283904146e-06,6.733206592143088e-05,4.855373512905589e-07,2.625409107137471e-07,4.144547606962805e-07
191,9.624646741325542e-07,5.184831575931889e-07,2.614610367359685e-07,2.673390272074286e-06,7.471696936944052e-05,1.3898992119179523e-06,0.0009187798312152364,4.3344632804373276e-07,3.811909081257272e-05,7.988728142593502e-07,7.398325462457171e-07,3.548606064650313e-06,1.8507692140110117e-06,7.365801161824337e-07,3.691796020371209e-06,4.8677260236973504e-06,6.64813598359897e-05,4.5942219162299895e-07,2.4281390000518225e-07,3.883463411857961e-07
192,9.522935782904912e-07,4.452679025486896e-07,2.3725578116363048e-07,2.245152929826333e-06,7.115999756538239e-05,1.1939959477252478e-06,0.0009003204333549323,4.370015710752674e-07,3.759767118172389e-05,8.096995273266996e-07,6.586444170020543e-07,3.5553761051103175e-06,1.5822139765029662e-06,7.214365914535671e-07,3.2734411563546773e-06,4.870388413031991e-06,6.562911816323308e-05,4.352727753927478e-07,2.2805904384955347e-07,3.5749804457735583e-07
193,9.453187007069423e-07,3.9912481459757437e-07,2.1476621907904157e-07,2.232745888784059e-06,7.053730897828689e-05,1.076888735852071e-06,0.0008790807327206778,4.459302328492077e-07,3.717425285923067e-05,8.196478534350481e-07,6.606644105652601e-07,3.558509064063627e-06,1.3301012797171231e-06,7.066747178669469e-07,2.850856079466512e-06,4.865784303269884e-06,6.467967733527861e-05,4.133024915816477e-07,2.1807286937463682e-07,3.26352422914366e-07
