,nonlinear,RB
270,2.0909574465093367e-15,4.014874706306612e-15
271,2.0824300625020804e-15,3.9373385619929305e-15
272,2.080594525905914e-15,3.7870283597457e-15
273,2.070861879339187e-15,3.638720170145518e-15
274,2.067433019717995e-15,3.5419655627506466e-15
275,2.062907236425711e-15,3.425702681308034e-15
276,2.056655710058917e-15,3.163870207212757e-15
277,2.048637242088421e-15,2.9374258659684522e-15
278,2.0454049798235243e-15,2.6628273592408543e-15
279,2.0426472431258332e-15,2.610568807096937e-15
280,2.0379525362020097e-15,2.5684382367210337e-15
281,2.0322850290075758e-15,2.4427290804193777e-15
282,2.0258869510911576e-15,2.4167873822918082e-15
283,2.019039698986889e-15,2.1974372713525748e-15
284,2.0179979019430347e-15,2.079479636156351e-15
285,2.008315401475575e-15,2.0136847892485965e-15
286,2.0042429888205936e-15,1.9610251549656825e-15
287,1.9887464195046506e-15,1.7270319624624291e-15
288,1.984526460054348e-15,1.6123840593582818e-15
289,1.97022315683733e-15,1.5167368341110027e-15
290,1.9675553715167172e-15,1.447350200394652e-15
291,1.9667053029767102e-15,1.4072445716620415e-15
292,1.9576305698573236e-15,1.299951462062231e-15
293,1.951165350050214e-15,1.238301307305009e-15
294,1.9459571248769187e-15,1.0749915585872227e-15
295,1.9425898563121142e-15,
296,1.9384466617387113e-15,
297,1.932812546806698e-15,
298,1.929574558115608e-15,
299,1.9241336675655197e-15,
300,1.921854327893626e-15,
301,1.9178634598851077e-15,
302,1.9119198815870277e-15,
303,1.9051788148363892e-15,
304,1.895726190977696e-15,
305,1.8863775653123895e-15,
306,1.88351307129989e-15,
307,1.880110430958602e-15,
308,1.8779310255506738e-15,
309,1.8707578839455766e-15,
310,1.862171954689176e-15,
311,1.8615239643182408e-15,
312,1.854251680028459e-15,
313,1.849976245244609e-15,
314,1.8455542800271394e-15,
315,1.8403620572451678e-15,
316,1.8347329539076604e-15,
317,1.8315251023410474e-15,
318,1.8277353170394165e-15,
319,1.8253167627434137e-15,
320,1.820409102811336e-15,
321,1.8100737923657678e-15,
322,1.80373747405427e-15,
323,1.8019301948643436e-15,
324,1.8008210323307138e-15,
325,1.7950665859425243e-15,
326,1.790424807328568e-15,
327,1.7872552236732064e-15,
328,1.7792909927483302e-15,
329,1.7754796637704377e-15,
330,1.7701886361994562e-15,
331,1.7646908314797204e-15,
332,1.7554128884523943e-15,
333,1.7544622885133882e-15,
334,1.7454769470395623e-15,
335,1.7444487422524456e-15,
336,1.7414876050159769e-15,
337,1.7303601585043473e-15,
338,1.7286503913723915e-15,
339,1.7210742640272623e-15,
340,1.7178230608403108e-15,
341,1.712613595399392e-15,
342,1.7100554488116034e-15,
343,1.7092197114375856e-15,
344,1.6998340033345795e-15,
345,1.6953549972552014e-15,
346,1.6908782935020741e-15,
347,1.6881105706388082e-15,
348,1.6856426517467306e-15,
349,1.6787306653207678e-15,
350,1.6775030183894732e-15,
351,1.6727777871721296e-15,
352,1.6682619290280678e-15,
353,1.6635433278952463e-15,
354,1.6597288445366092e-15,
355,1.655678011021229e-15,
356,1.6513055199027173e-15,
357,1.643228617374635e-15,
358,1.6410723423947196e-15,
359,1.6386063127210888e-15,
360,1.6333307642523444e-15,
361,1.632014952183422e-15,
362,1.6302899172022947e-15,
363,1.619855749893584e-15,
364,1.6194031822780844e-15,
365,1.6109926942274382e-15,
366,1.6075128083863038e-15,
367,1.6044393985232705e-15,
368,1.6004421947434704e-15,
369,1.5926115862144038e-15,
370,1.589898124239169e-15,
371,1.5860971308172784e-15,
372,1.5819083873098354e-15,
373,1.5770802138098483e-15,
374,1.576899070684838e-15,
375,1.571283760458971e-15,
376,1.565996689564777e-15,
377,1.564107357062345e-15,
378,1.5533508692900908e-15,
379,1.5510834469197521e-15,
380,1.5473733643097382e-15,
381,1.5445560866813179e-15,
382,1.5404548345741476e-15,
383,1.5382121686552395e-15,
384,1.5300992400857528e-15,
385,1.527724676410674e-15,
386,1.5229926981636632e-15,
387,1.5196512354017398e-15,
388,1.5134906981044267e-15,
389,1.5109469665736148e-15,
390,1.5082839475456662e-15,
391,1.5056173935122678e-15,
392,1.5021198625117314e-15,
393,1.495665432902036e-15,
394,1.4909396425884287e-15,
395,1.4881088619527067e-15,
396,1.4840298413449045e-15,
397,1.4827860726382107e-15,
398,1.4773151377976532e-15,
399,1.4732407833284332e-15,
400,1.4708790948008167e-15,
401,1.467089192949077e-15,
402,1.4625975026655377e-15,
403,1.4565482220689152e-15,
404,1.452436383046336e-15,
405,1.4485183667224855e-15,
406,1.443529603037907e-15,
407,1.4404580398442904e-15,
408,1.4397091273061637e-15,
409,1.4315171256665502e-15,
410,1.429635648053637e-15,
411,1.4256504317813334e-15,
412,1.4249111290725592e-15,
413,1.4165506139025416e-15,
414,1.414558411532579e-15,
415,1.41153904065592e-15,
416,1.4085853612636245e-15,
417,1.4039714788349175e-15,
418,1.402360676348977e-15,
419,1.3983641146763994e-15,
420,1.3958819308933053e-15,
421,1.3866127390272741e-15,
