,nonlinear,RB
255,9.599980018528208e-15,9.108533352884572e-15
256,9.117541999524783e-15,8.331826986364382e-15
257,8.433734651942343e-15,7.95191759861229e-15
258,7.888888456176629e-15,7.634586625649676e-15
259,7.739520298964271e-15,7.08834675036758e-15
260,7.381698244742792e-15,7.024614691205286e-15
261,7.072346227426524e-15,6.8299982560083414e-15
262,6.767899034223465e-15,6.551465899597201e-15
263,6.108723247385255e-15,6.530489729522758e-15
264,5.934529433083281e-15,6.2738765603816934e-15
265,5.66356576698553e-15,6.062738691376532e-15
266,5.621283879450528e-15,5.837784289838625e-15
267,5.342819203064381e-15,5.3558893275936244e-15
268,5.202985105227699e-15,4.725136762450917e-15
269,5.123531670049113e-15,4.497783117661049e-15
270,4.980249939401253e-15,4.014874706306612e-15
271,4.7655456214367456e-15,3.9373385619929305e-15
272,4.377072212318333e-15,3.7870283597457e-15
273,4.066625121767661e-15,3.638720170145518e-15
274,3.984098186577202e-15,3.5419655627506466e-15
275,3.5213868750956498e-15,3.425702681308034e-15
276,3.4246879628604976e-15,3.163870207212757e-15
277,3.322846007573026e-15,2.9374258659684522e-15
278,3.1711423305349184e-15,2.6628273592408543e-15
279,3.052539863138806e-15,2.610568807096937e-15
280,2.9293734398159022e-15,2.5684382367210337e-15
281,2.699268896269567e-15,2.4427290804193777e-15
282,2.5533485749626926e-15,2.4167873822918082e-15
283,2.333384398693507e-15,2.1974372713525748e-15
284,2.2707255003294245e-15,2.079479636156351e-15
285,2.2148284892593515e-15,2.0136847892485965e-15
286,1.9870408053228795e-15,1.9610251549656825e-15
287,1.915598816238692e-15,1.7270319624624291e-15
288,1.815580955990281e-15,1.6123840593582818e-15
289,1.8097762565887508e-15,1.5167368341110027e-15
290,1.7609927806165535e-15,1.447350200394652e-15
291,1.6612851665964639e-15,1.4072445716620415e-15
292,1.5022973299168263e-15,1.299951462062231e-15
293,1.407516848649577e-15,1.238301307305009e-15
294,1.3504919454029423e-15,1.0749915585872227e-15
295,1.2877768991648854e-15,
296,1.2437276635906353e-15,
297,1.212328800198152e-15,
298,1.120973502342469e-15,
299,1.030293401679646e-15,
