,nonlinear,RB
546,7.834299550390792e-16,
547,7.817643805825048e-16,
548,7.774618188154329e-16,
549,7.756103518053774e-16,
550,7.7107526576527e-16,
551,7.646680449807177e-16,
552,7.597096649196011e-16,
553,7.580822797338444e-16,
554,7.56885904750567e-16,
555,7.488465535382014e-16,
556,7.46835597821278e-16,
557,7.446078448661125e-16,
558,7.423217379053067e-16,
559,7.41767303187722e-16,
560,7.350327880501985e-16,
561,7.312947464199969e-16,
562,7.311099234878841e-16,
563,7.269076245778072e-16,
564,7.234961442598018e-16,
565,7.160329972378082e-16,
566,7.136014774600966e-16,
567,7.088266170337123e-16,
568,6.98184437664624e-16,
569,6.95592821926062e-16,
570,6.902836811930553e-16,
571,6.893613658595046e-16,
572,6.855268132756238e-16,
573,6.833662599872552e-16,
574,6.810719604545959e-16,
575,6.769738672143249e-16,
576,6.725895394480303e-16,
577,6.675108391501351e-16,
578,6.661546620436246e-16,
579,6.638883241410165e-16,
580,6.595000992761842e-16,
581,6.5708046987795e-16,
582,6.493279780008139e-16,
583,6.455171211699848e-16,
584,6.442956254196307e-16,
585,6.40028854581992e-16,
586,6.374700699585021e-16,
587,6.3531333185399535e-16,
588,6.27343278961651e-16,
589,6.210248800255368e-16,
590,6.201631145780632e-16,
591,6.130454567117397e-16,
592,6.114927229222638e-16,
593,6.092080021256963e-16,
594,5.99571172281606e-16,
595,5.950681441565408e-16,
596,5.899164602493408e-16,
597,5.808665836658603e-16,
598,5.795855156039718e-16,
599,5.746412289610293e-16,
600,5.684125758128819e-16,
601,5.635402738676566e-16,
602,5.614007033045605e-16,
603,5.494547483920351e-16,
604,5.466094971309204e-16,
605,5.41791499978107e-16,
606,5.347229059599701e-16,
607,5.221291275197227e-16,
608,5.206839552408181e-16,
609,5.089934923290274e-16,
610,5.075880241629686e-16,
611,4.99714371515939e-16,
612,4.945628708682406e-16,
613,4.887055410548799e-16,
614,4.812153018991117e-16,
615,4.750459388441941e-16,
616,4.683393222032789e-16,
617,4.514020994105598e-16,
618,4.461312233401492e-16,
619,4.264734882986395e-16,
620,4.1959831518766263e-16,
621,4.035231098597526e-16,
622,3.8646914830503625e-16,
623,3.770594042241765e-16,
624,3.613734839374252e-16,
625,3.3653773833033153e-16,
626,3.324238074095337e-16,
627,2.993076596359444e-16,
628,2.137852350303224e-16,
629,2.107490105033053e-17,
