   , TTTT               , TTTF               , TTFT               , TTFF               , FTTT               , FTTF               , FTFT               , FTFF               , TFTT               , TFTF               , TFFT               , TFFF               , FFTT               , FFTF               , FFFT               , FFFF
169, -3.3657468295757047, -3.3657468248896665, -4.973114084163174 , -4.973114096448671 , -3.3657468307608034, -3.3657468138179985, -4.9731140897375194, -4.97311408334482  , -3.3657468283222105, -3.36574682353013  , -4.973114089464407 , -4.973114088568864 , -3.365746834437838 , -3.3657468186076316, -4.973114088056341 , -4.973114088341666
170, -3.3646585817269354, -3.36465857703957  , -4.975414194058785 , -4.9754142063845155, -3.3646585829120284, -3.3646585659725194, -4.975414199646072 , -4.975414193244508 , -3.3646585804730806, -3.3646585756820504, -4.975414199341011 , -4.975414198450957 , -3.3646585865863474, -3.3646585707607253, -4.975414197986065 , -4.975414198261582
171, -3.3635870534541468, -3.3635870487654334, -4.977716623599908 , -4.977716635966522 , -3.363587054639242 , -3.363587037702948 , -4.9777166292170545, -4.977716622790893 , -3.3635870522002076, -3.363587047409073 , -4.977716628866981 , -4.977716628043796 , -3.363587058309505 , -3.363587042488971 , -4.977716627462571 , -4.977716627800142
172, -3.362532058783981 , -3.362532054093921 , -4.980021370669658 , -4.980021383062352 , -3.3625320599690807, -3.362532043035962 , -4.980021376308565 , -4.980021369854808 , -3.362532057531379 , -3.3625320527385685, -4.9800213759270004, -4.980021375132376 , -3.362532063636105 , -3.3625320478203746, -4.980021374564804 , -4.980021374879988
173, -3.3614934150508353, -3.3614934103593948, -4.982328433597069 , -4.982328446017591 , -3.3614934162359296, -3.361493399305917 , -4.9823284392423615, -4.9823284327702595, -3.36149341379868  , -3.3614934090051447, -4.982328438899363 , -4.9823284380478   , -3.3614934199006727, -3.361493404088024 , -4.982328437501318 , -4.982328437767334
174, -3.3604709428193407, -3.360470938126619 , -4.984637811135106 , -4.984637823607486 , -3.360470944004444 , -3.3604709270775768, -4.984637816799405 , -4.984637810310439 , -3.3604709415672427, -3.360470936772778 , -4.9846378164425245, -4.9846378155256374, -3.360470947665209 , -3.3604709318586226, -4.984637814998917 , -4.98463781528137
175, -3.3594644658095363, -3.359464461115466 , -4.986949502505259 , -4.986949515027159 , -3.3594644669946496, -3.3594644500708206, -4.986949508176977 , -4.986949501683622 , -3.3594644645576697, -3.3594644597621754, -4.986949507756523 , -4.986949506792215 , -3.3594644706520014, -3.359464454849778 , -4.986949506322202 , -4.986949506669128
176, -3.358473810823173 , -3.3584738061279187, -4.989263507314563 , -4.989263519879474 , -3.358473812008291 , -3.358473795087631 , -4.98926351299792  , -4.989263506487865 , -3.3584738095724243, -3.358473804775861 , -4.989263512575388 , -4.989263511605385 , -3.3584738156643987, -3.358473799865823 , -4.989263511081102 , -4.989263511437908
177, -3.3574988076736902, -3.3574988029771986, -4.9915798255421   , -4.9915798381384455, -3.3574988088588253, -3.3574987919412296, -4.99157983121193  , -4.991579824700913 , -3.357498806423382 , -3.3574988016260208, -4.991579830789005 , -4.991579829783743 , -3.3574988125117957, -3.3574987967184016, -4.991579829263764 , -4.991579829726822
178, -3.3565392891164905, -3.3565392844188064, -4.993898457506758 , -4.9938984701626215, -3.3565392903016353, -3.356539273387113 , -4.993898463183563 , -4.9938984566732625, -3.3565392878673705, -3.3565392830669274, -4.99389846264553  , -4.993898461673939 , -3.356539293951837 , -3.356539278162848 , -4.993898461206475 , -4.99389846168178
179, -3.355595090782467 , -3.3555950860835977, -4.996219403925398 , -4.996219416626732 , -3.355595091967634 , -3.355595075056133 , -4.996219409580732 , -4.996219403088058 , -3.3555950895328506, -3.3555950847325073, -4.9962194089881224, -4.9962194080852464, -3.355595095613634 , -3.3555950798299032, -4.996219407578528 , -4.996219408158561
180, -3.354666051112759 , -3.3546660464128073, -4.998542665784321 , -4.9985426785425195, -3.354666052297936 , -3.354666035389539 , -4.998542671438849 , -4.998542664944219 , -3.3546660498630536, -3.354666045062147 , -4.998542670945897 , -4.998542670066756 , -3.354666055941414 , -3.3546660401623094, -4.998542669506812 , -4.998542669998091
181, -3.3537520112958004, -3.3537520065947057, -5.000868244417837 , -5.000868257233051 , -3.3537520124809834, -3.353751995575594 , -5.000868250063477 , -5.000868243576607 , -3.353752010047053 , -3.3537520052452447, -5.000868249538006 , -5.000868248690341 , -3.353752016121604 , -3.353752000346564 , -5.000868248120881 , -5.00086824860906
182, -3.3528528152054675, -3.3528528105032653, -5.003196141429829 , -5.003196154303929 , -3.3528528163906826, -3.3528527994882733, -5.003196147084466 , -5.003196140585306 , -3.352852813956774 , -3.3528528091549243, -5.003196146539449 , -5.003196145623275 , -3.3528528200285774, -3.3528528042578207, -5.0031961451175775, -5.003196145681687
183, -3.3519683093416965, -3.351968304638359 , -5.005526358709901 , -5.005526371650483 , -3.351968310526944 , -3.351968293627458 , -5.005526364383076 , -5.005526357856354 , -3.3519683080938343, -3.351968303292001 , -5.005526363786296 , -5.005526362814816 , -3.3519683141625176, -3.3519682983969465, -5.005526362319744 , -5.005526362978149
184, -3.351098342772005 , -3.3510983380676147, -5.007858898422406 , -5.007858911438782 , -3.3510983439572812, -3.351098327060784 , -5.007858904119575 , -5.007858897564564 , -3.351098341524479 , -3.3510983367216123, -5.007858903507567 , -5.007858902578466 , -3.351098347589576 , -3.351098331828621 , -5.007858902066504 , -5.007858902759957
185, -3.3502427670755477, -3.3502427623700117, -5.010193762979027 , -5.010193776074604 , -3.3502427682608285, -3.3502427513672153, -5.010193768705415 , -5.01019376211756  , -3.3502427658282157, -3.350242761025732 , -5.010193768085276 , -5.010193767209666 , -3.3502427718910526, -3.3502427561344397, -5.0101937666893415, -5.010193767342342
186, -3.34940143628749  , -3.349401431580888 , -5.012530955034861 , -5.01253096821208  , -3.3494014374727805, -3.3494014205820846, -5.012530960797087 , -5.0125309541750465, -3.349401435041049 , -3.349401430236523 , -5.012530960185584 , -5.012530959322382 , -3.3494014411007815, -3.3494014253475592, -5.012530958804964 , -5.012530959528087
187, -3.3485742068461213, -3.3485742021384404, -5.014870477476641 , -5.014870490715389 , -3.3485742080314282, -3.3485741911435976, -5.014870483259923 , -5.014870476602256 , -3.3485742056007326, -3.348574200794502 , -5.014870482629167 , -5.014870481852795 , -3.34857421165634  , -3.3485741959062283, -5.014870481249803 , -5.014870481958564
188, -3.347760937540609 , -3.3477609328318096, -5.0172123333856895, -5.017212346684403 , -3.347760938725921 , -3.3477609218408966, -5.017212339214381 , -5.017212332499431 , -3.347760936295578 , -3.347760931489412 , -5.017212338588839 , -5.017212337709558 , -3.347760942348937 , -3.347760926602399 , -5.017212337142302 , -5.017212337928633
189, -3.346961489460221 , -3.3469614847502935, -5.0195565260673565, -5.019556539422683 , -3.3469614906455503, -3.3469614737632667, -5.019556531941632 , -5.0195565251814775, -3.3469614882154626, -3.3469614834100043, -5.019556531256297 , -5.019556530379439 , -3.346961494266884 , -3.3469614785238355, -5.0195565298200755, -5.019556530621808
190, -3.3461757259453173, -3.346175721234254 , -5.021903059056923 , -5.021903072445774 , -3.346175727130663 , -3.3461757102510776, -5.021903064956177 , -5.021903058156881 , -3.3461757247015713, -3.346175719894996 , -5.021903064223079 , -5.0219030633043324, -3.3461757307493554, -3.3461757150112112, -5.021903062793142 , -5.021903063560745
191, -3.345403512539237 , -3.345403507827078 , -5.024251936018999 , -5.024251949443223 , -3.345403513724582 , -3.3454034968477164, -5.0242519419338505, -5.0242519351035035, -3.345403511295271 , -3.345403506488137 , -5.024251941259385 , -5.024251940231555 , -3.3454035173407424, -3.3454035016071715, -5.024251939749684 , -5.024251940499403
192, -3.3446447169416604, -3.344644712228604 , -5.026603160824883 , -5.0266031742975095, -3.3446447181270247, -3.344644701253012 , -5.026603166751405 , -5.026603159894523 , -3.344644715698232 , -3.3446447108898285, -5.026603166056042 , -5.026603164965824 , -3.3446447217410284, -3.3446447060111018, -5.026603164575969 , -5.0266031652846745
193, -3.3438992089635726, -3.343899204249437 , -5.028956737521909 , -5.0289567510364535, -3.3438992101489733, -3.3438991932775823, -5.028956743450246 , -5.02895673656716  , -3.3438992077203387, -3.343899202910785 , -5.028956742708148 , -5.028956741635981 , -3.3438992137590144, -3.3438991980331485, -5.0289567411769065, -5.028956741971765
194, -3.343166860482049 , -3.3431668557669116, -5.031312670293065 , -5.031312683873872 , -3.34316686166748  , -3.343166844798758 , -5.031312676233589 , -5.031312669320462 , -3.343166859240304 , -3.3431668544294464, -5.03131267553736  , -5.031312674424031 , -3.3431668652751068, -3.3431668495546374, -5.031312673903936 , -5.031312674694218
195, -3.3424475453980524, -3.3424475406819143, -5.033670963483844 , -5.033670977188348 , -3.342447546583511 , -3.3424475297174356, -5.033670969454535 , -5.033670962503261 , -3.342447544156105 , -3.3424475393449926, -5.03367096883524  , -5.0336709676191065, -3.342447550188409 , -3.3424475344729063, -5.033670967155761 , -5.033670967950189
196, -3.3417411395939998, -3.341741134876838 , -5.036031621633981 , -5.036031635456131 , -3.341741140779457 , -3.341741123916013 , -5.036031627661771 , -5.0360316206450895, -3.341741138351769 , -3.34174113354071  , -5.036031627020438 , -5.036031625745603 , -3.3417411443826333, -3.341741128670324 , -5.036031625356701 , -5.03603162612825
197, -3.341047520892951 , -3.3410475161747195, -5.0383946494009555, -5.038394663349671 , -3.3410475220783726, -3.3410475052175186, -5.038394655488348 , -5.038394648392861 , -3.341047519650452 , -3.3410475148398584, -5.038394654864856 , -5.038394653662686 , -3.3410475256784755, -3.3410475099703274, -5.038394653135277 , -5.038394653987784
198, -3.340366569018644 , -3.3403665642994063, -5.040760051577406 , -5.040760065642895 , -3.3403665702040377, -3.340366553345815 , -5.040760057703125 , -5.040760050545765 , -3.340366567774265 , -3.340366562965002 , -5.0407600572316555, -5.0407600558637755, -3.34036657380216  , -3.340366558097438 , -5.040760055468511 , -5.040760056219341
199, -3.3396981655569213, -3.3396981608366416, -5.043127833076887 , -5.043127847265446 , -3.339698166742288 , -3.339698149886646 , -5.043127839260667 , -5.0431278320305015, -3.3396981643131065, -3.3396981595028072, -5.043127838768453 , -5.043127837386178 , -3.339698170337925 , -3.3396981546375284, -5.043127836999506 , -5.043127837812545
200, -3.339042193917675 , -3.3390421891963045, -5.045497998954932 , -5.045498013270533 , -3.3390421951029996, -3.339042178249874 , -5.045498005197631 , -5.045497997903029 , -3.3390421926747273, -3.33904218786256  , -5.045498004693593 , -5.0454980032780625, -3.3390421986959105, -3.3390421829990644, -5.045498002843899 , -5.045498003748606
201, -3.338398539297752 , -3.3383985345754312, -5.047870554398567 , -5.047870568828161 , -3.3383985404830288, -3.3383985236325495, -5.047870560698984 , -5.047870553327746 , -3.3383985380544496, -3.33839853324137  , -5.047870560218442 , -5.04787055877366  , -3.3383985440738426, -3.3383985283793374, -5.04787055835145  , -5.047870559171353
202, -3.3377670886454642, -3.3377670839222624, -5.050245504636447 , -5.0502455192122575, -3.337767089830659 , -3.3377670729829365, -5.050245511043236 , -5.0502455035672655, -3.3377670874015224, -3.337767082588575 , -5.050245510563346 , -5.0502455090595255, -3.3377670934193433, -3.3377670777276247, -5.050245508650887 , -5.050245509519067
203, -3.3371477306254014, -3.3371477259012448, -5.052622855111225 , -5.052622869836082 , -3.3371477318105143, -3.3371477149654716, -5.052622861610894 , -5.052622854053198 , -3.3371477293821306, -3.3371477245685433, -5.052622861092286 , -5.052622859714125 , -3.3371477353965586, -3.3371477197084034, -5.052622859153491 , -5.052622860058419
204, -3.3365403555838635, -3.3365403508587193, -5.05500261132045  , -5.0550026262129535, -3.336540356768866 , -3.336540339926494 , -5.055002617924048 , -5.055002610269147 , -3.336540354340563 , -3.3365403495256514, -5.055002617472854 , -5.055002616118259 , -3.3365403603519668, -3.336540344667985 , -5.05500261542521  , -5.055002616357499
205, -3.3359448555157876, -3.335944850789684 , -5.057384778877751 , -5.057384793941563 , -3.335944856700661 , -3.335944839860995 , -5.057384785587935 , -5.057384777838175 , -3.335944854272497 , -3.3359448494579933, -5.0573847851097256, -5.057384783877021 , -3.3359448602819244, -3.335944844602178 , -5.057384783016241 , -5.0573847840044035
206, -3.3353611240323096, -3.3353611193052153, -5.059769363494792 , -5.059769378743785 , -3.3353611252170676, -3.3353611083800487, -5.059769370302893 , -5.059769362468592 , -3.335361122788975 , -3.3353611179741263, -5.059769369804761 , -5.059769368633364 , -3.335361128796156 , -3.3353611131197454, -5.05976936774555  , -5.059769368662826
207, -3.3347890563288476, -3.3347890516007306, -5.062156370981796 , -5.062156386411248 , -3.334789057513443 , -3.3347890406790652, -5.062156377896072 , -5.0621563699644   , -3.334789055085601 , -3.334789050270541 , -5.0621563773034515, -5.062156376059963 , -3.3347890610900466, -3.3347890454182894, -5.062156375374746 , -5.062156376244547
208, -3.3342285491542767, -3.334228544425008 , -5.06454580725261  , -5.064545822842465 , -3.3342285503386897, -3.3342285335068182, -5.064545814283883 , -5.0645458062414885, -3.33422854791211  , -3.3342285430952634, -5.0645458137116695, -5.06454581250183  , -3.334228553914283 , -3.334228538245239 , -5.064545811767878 , -5.064545812663209
209, -3.333679500780438 , -3.3336794960500797, -5.066937678305416 , -5.066937694024961 , -3.3336795019647076, -3.3336794851353235, -5.066937685407926 , -5.0669376772934   , -3.3336794995376513, -3.3336794947216046, -5.066937684857798 , -5.066937683656223 , -3.333679505537396 , -3.3336794898735405, -5.066937682881628 , -5.066937683674584
210, -3.3331418109731716, -3.333141806241727 , -5.069331990196461 , -5.069332006037262 , -3.333141812157304 , -3.333141795330362 , -5.069331997383188 , -5.069331989174084 , -3.3331418097304804, -3.333141804913175 , -5.069331996823954 , -5.069331995546851 , -3.3331418157277994, -3.3331418000662016, -5.069331994746467 , -5.069331995622747
211, -3.332615380963043 , -3.332615376230632 , -5.07172874907086  , -5.07172876501822  , -3.33261538214705  , -3.3326153653226123, -5.071728756332848 , -5.071728748046124 , -3.3326153797208526, -3.3326153749032574, -5.0717287558560304, -5.071728754525051 , -3.3326153857155285, -3.332615370057711 , -5.071728753759075 , -5.071728754647395
212, -3.3321001134177677, -3.332100108684368 , -5.07412796117622  , -5.074127977227537 , -3.33210011460166  , -3.3321000977796613, -5.074127968523147 , -5.0741279601457485, -3.3321001121746368, -3.3321001073572862, -5.074127968055713 , -5.074127966742707 , -3.3321001181684164, -3.3321001025154082, -5.074127965968325 , -5.0741279667630925
213, -3.3315959124144756, -3.331595907680068 , -5.076529632831823 , -5.07652964899599  , -3.3315959135982647, -3.331595896778645 , -5.076529640262813 , -5.076529631783149 , -3.3315959111713784, -3.331595906352454 , -5.07652963990299  , -5.076529638430937 , -3.3315959171626126, -3.3315959015119088, -5.076529637791748 , -5.076529638489292
214, -3.331102683412896 , -3.3311026786775404, -5.078933770431941 , -5.078933786707974 , -3.3311026845965683, -3.3311026677793802, -5.078933777941838 , -5.078933769358206 , -3.331102682170733 , -3.3311026773513253, -5.078933777544456 , -5.078933776135571 , -3.3311026881587216, -3.331102672513259 , -5.078933775429225 , -5.078933776210413
215, -3.3306203332295854, -3.330620328493298 , -5.081340380426621 , -5.08134039685483  , -3.330620334413158 , -3.330620317598374 , -5.081340388059304 , -5.0813403793521115, -3.3306203319875833, -3.3306203271682473, -5.0813403875751995, -5.081340386264968 , -3.330620337973127 , -3.330620322330589 , -5.0813403854399235, -5.08134038631293
216, -3.330148770012114 , -3.3301487652748416, -5.083749469372806 , -5.08374948598267  , -3.3301487711955784, -3.330148754383136 , -5.083749477149413 , -5.083749468294479 , -3.3301487687711915, -3.3301487639494747, -5.0837494766131535, -5.083749475409045 , -3.3301487747523275, -3.3301487591147008, -5.083749474503814 , -5.083749475400278
217, -3.329687903214108 , -3.3296878984759757, -5.086161043926019 , -5.0861610607221825, -3.3296879043974483, -3.3296878875874647, -5.086161051836887 , -5.086161042834927 , -3.3296879019741663, -3.3296878971509276, -5.086161051227854 , -5.086161050099197 , -3.329687907953263 , -3.3296878923182125, -5.086161049140883 , -5.086161050016892
218, -3.3292376435714353, -3.3292376388323124, -5.088575110758415 , -5.088575127728445 , -3.329237644754653 , -3.3292376279469655, -5.088575118781593 , -5.08857510964996  , -3.329237642331978 , -3.329237637507642 , -5.088575118080685 , -5.088575116934879 , -3.32923764830828  , -3.329237632676197 , -5.088575116019614 , -5.088575116924788
219, -3.328797903077594 , -3.3287978983376414, -5.090991676603037 , -5.0909916937606265, -3.3287979042607088, -3.3287978874554334, -5.090991684754625 , -5.090991675503514 , -3.32879790183979  , -3.3287978970132426, -5.090991684058961 , -5.090991682815444 , -3.3287979078133163, -3.328797892184908 , -5.090991682001973 , -5.090991682802035
220, -3.328368594961441 , -3.32836859022057  , -5.093410748318707 , -5.093410765653259 , -3.328368596144481 , -3.328368579341475 , -5.093410756574086 , -5.093410747219905 , -3.328368593723197 , -3.328368588897535 , -5.093410755896287 , -5.093410754540577 , -3.3283685996947097, -3.328368584069428 , -5.093410753726353 , -5.093410754613268
221, -3.3279496336636853, -3.3279496289219535, -5.095832332783182 , -5.095832350288573 , -3.3279496348466204, -3.3279496180459542, -5.0958323411448525, -5.095832331676674 , -3.3279496324262237, -3.327949627600933 , -5.09583234048053  , -5.095832339167296 , -3.327949638396567 , -3.327949622773699 , -5.095832338303408 , -5.09583233919081
222, -3.327540934815238 , -3.327540930072738 , -5.098256436932769 , -5.098256454628941 , -3.327540935998128 , -3.3275409191998118, -5.098256445376257 , -5.098256435843073 , -3.327540933577877 , -3.3275409287521205, -5.098256444686091 , -5.098256443360774 , -3.32754093954731  , -3.327540923927128 , -5.098256442481491 , -5.098256443393486
223, -3.3271424152154845, -3.3271424104721423, -5.100683067814192 , -5.100683085698263 , -3.327142416398322 , -3.3271423996022444, -5.100683076337939 , -5.100683066737049 , -3.327142413977518 , -3.3271424091513806, -5.100683075624532 , -5.100683074274365 , -3.3271424199445088, -3.327142404326814 , -5.100683073437471 , -5.100683074421163
224, -3.326753992810839 , -3.3267539880667063, -5.103112232518179 , -5.103112250568469 , -3.3267539939936066, -3.326753977199798 , -5.103112241108117 , -5.103112231439589 , -3.326753991572414 , -3.3267539867473674, -5.10311224020462  , -5.103112238931563 , -3.3267539975368803, -3.3267539819231176, -5.103112238087683 , -5.1031122391629795
225, -3.3263755866744003, -3.3263755819294043, -5.105543938144787 , -5.1055439563635   , -3.326375587857091 , -3.3263755710654688, -5.105543946810659 , -5.105543937070469 , -3.326375585436599 , -3.3263755806122464, -5.105543945917916 , -5.10554394465847  , -3.326375591398729 , -3.3263755757884983, -5.1055439437519405, -5.105543944805738
226, -3.3260071169853775, -3.3260071122396213, -5.107978191909561 , -5.10797821029637  , -3.3260071181680164, -3.32600710137863  , -5.107978200647245 , -5.107978190839408 , -3.3260071157479683, -3.326007110923325 , -5.1079781996577225, -5.1079781985344   , -3.326007121707946 , -3.3260071061019265, -5.107978197520411 , -5.107978198638738
227, -3.3256485050096707, -3.325648500263145 , -5.110415001073303 , -5.1104150196233755, -3.325648506192264 , -3.325648489405068 , -5.110415009871512 , -5.110415000009748 , -3.325648503772641 , -3.3256484989471136, -5.110415008892397 , -5.110415007823748 , -3.3256485097301995, -3.325648494127649 , -5.1104150067805   , -5.110415007918159
228, -3.325299673080394 , -3.3252996683329945, -5.112854372933119 , -5.1128543916621325, -3.325299674262954 , -3.3252996574778195, -5.1128543817954215, -5.112854371876392 , -3.3252996718441286, -3.3252996670175836, -5.112854380782959 , -5.112854379766876 , -3.325299677798808 , -3.3252996622006257, -5.1128543786897955, -5.112854379811621
229, -3.324960544578619 , -3.3249605398304922, -5.115296314910464 , -5.115296333776593 , -3.3249605457611553, -3.3249605289781994, -5.115296323807561 , -5.1152963138252545, -3.3249605433420517, -3.324960538515341 , -5.115296322904414 , -5.1152963216579765, -3.3249605492948042, -3.324960533699145 , -5.11529632078837  , -5.115296321911527
230, -3.32463104391578  , -3.3246310391667437, -5.117740834418875 , -5.11774085342976  , -3.3246310450982444, -3.324631028317306 , -5.117740843382611 , -5.117740833315495 , -3.324631042679334 , -3.3246310378521455, -5.1177408424844755, -5.117740841253611 , -3.3246310486298762, -3.324631033035532 , -5.117740840330058 , -5.117740841419447
231, -3.324311096514428 , -3.3243110917645584, -5.120187938940707 , -5.120187958088525 , -3.3243110976968113, -3.3243110809179557, -5.120187947965911 , -5.120187937823697 , -3.324311095279341 , -3.3243110904496596, -5.12018794702127  , -5.120187945926021 , -3.3243111012271025, -3.3243110856354985, -5.120187944924808 , -5.120187945935798
232, -3.3240006287915143, -3.324000624040745 , -5.122637636022015 , -5.12263765531758  , -3.3240006299738316, -3.324000613196958 , -5.122637645083774 , -5.12263763488652  , -3.3240006275561296, -3.324000622727173 , -5.122637644172589 , -5.122637643042785 , -3.324000633501944 , -3.324000617914322 , -5.122637642143818 , -5.122637643228499
233, -3.3236995681405315, -3.3236995633889173, -5.125089933280218 , -5.125089952711574 , -3.323699569322767 , -3.323699552547918 , -5.1250899423843475, -5.125089932114476 , -3.3236995669044154, -3.3236995620758933, -5.125089941401026 , -5.125089940348399 , -3.323699572848746 , -3.323699557264089 , -5.125089939367127 , -5.125089940490503
234, -3.323407842914716 , -3.323407838162415 , -5.127544838306379 , -5.127544857907506 , -3.323407844096876 , -3.3234078273241865, -5.1275448474730005, -5.12754483715621  , -3.3234078416787103, -3.323407836849438 , -5.127544846443752 , -5.127544845417545 , -3.323407847620123 , -3.3234078320386167, -5.127544844450611 , -5.127544845637303
235, -3.323125382410876 , -3.323125377657828 , -5.130002358891754 , -5.130002378629258 , -3.3231253835929175, -3.323125366822357 , -5.130002368134626 , -5.130002357730713 , -3.3231253811743535, -3.323125376344395 , -5.130002367081483 , -5.1300023659910545, -3.323125387112882 , -3.323125371534486 , -5.13000236500644  , -5.130002366219837
236, -3.3228521168525917, -3.3228521120987473, -5.132462502811948 , -5.132462522621238 , -3.322852118034536 , -3.322852101266011 , -5.132462512100083 , -5.132462501624314 , -3.3228521156158775, -3.322852110784334 , -5.132462511010057 , -5.132462509959658 , -3.3228521215521085, -3.3228521059777996, -5.1324625089133535, -5.132462510163691
237, -3.3225879773746625, -3.3225879726200365, -5.134925277837182 , -5.134925297741779 , -3.322587978556508 , -3.322587961790019 , -5.134925287184059 , -5.134925276633595 , -3.3225879761385704, -3.3225879713065853, -5.134925285955227 , -5.134925284939029 , -3.3225879820728608, -3.3225879665008993, -5.134925283914704 , -5.13492528525809
238, -3.3223328960076324, -3.3223328912521177, -5.137390691862705 , -5.137390711878968 , -3.322332897189384 , -3.322332880424801 , -5.137390701256936 , -5.137390690625975 , -3.322332894771532 , -3.3223328899386675, -5.13739070004191  , -5.137390698993492 , -3.3223329007060967, -3.3223328851345646, -5.137390697929647 , -5.137390699191335
239, -3.322086805662226 , -3.32208680090595  , -5.139858752795081 , -5.139858772952736 , -3.322086806843851 , -3.3220867900813116, -5.139858762282839 , -5.139858751542796 , -3.3220868044256657, -3.3220867995915535, -5.139858761115384 , -5.139858759748731 , -3.3220868103589165, -3.3220867947902954, -5.139858758789601 , -5.139858760078044
240, -3.321849640115154 , -3.3218496353580487, -5.14232946863718  , -5.14232948893897  , -3.3218496412966414, -3.321849624536092 , -5.142329478228592 , -5.1423294673598665, -3.3218496388787653, -3.3218496340459795, -5.142329476977849 , -5.142329475589345 , -3.321849644810163 , -3.3218496292456043, -5.142329474634981 , -5.142329475888661
241, -3.3216213339939498, -3.3216213292359886, -5.144802847446571 , -5.144802867886903 , -3.3216213351753137, -3.321621318416692 , -5.144802857135808 , -5.144802846149065 , -3.3216213327585344, -3.321621327924365 , -5.144802855883753 , -5.144802854459436 , -3.3216213386866045, -3.3216213231253   , -5.144802853604083 , -5.144802854740086
242, -3.3214018227628492, -3.321401818004119 , -5.147278897322188 , -5.147278917883161 , -3.321401823944088 , -3.32140180718746  , -5.147278907085168 , -5.147278895996538 , -3.3214018215291614, -3.321401816694686 , -5.147278905842102 , -5.1472789042991005, -3.3214018274549586, -3.321401811896395 , -5.14727890357573  , -5.147278904712127
243, -3.3211910427091507, -3.3211910379496397, -5.14975762638316  , -5.149757647084503 , -3.321191043890269 , -3.3211910271355944, -5.149757636235227 , -5.149757625037711 , -3.32119104147428  , -3.321191036640707 , -5.149757635131833 , -5.149757633395879 , -3.321191047399284 , -3.321191031843393 , -5.149757632710255 , -5.149757633824094
244, -3.320988930929217 , -3.320988926168942 , -5.152239042843    , -5.1522390636927575, -3.320988932110223 , -3.320988915357496 , -5.1522390527857755, -5.152239041474945 , -3.3209889296938355, -3.3209889248598854, -5.152239051620552 , -5.152239050017815 , -3.3209889356170486, -3.3209889200655356, -5.152239049238263 , -5.152239050343874
245, -3.3207954253150898, -3.320795420554154 , -5.154723154947626 , -5.154723175961674 , -3.320795426495984 , -3.3207954097452825, -5.154723164987979 , -5.154723153560065 , -3.3207954240800346, -3.3207954192447726, -5.154723163890841 , -5.15472316213346  , -3.320795430000281 , -3.3207954144520326, -5.154723161358275 , -5.154723162500393
246, -3.32061046454197  , -3.32061045978019  , -5.1572099710023345, -5.157209992196502 , -3.3206104657227766, -3.320610448973873 , -5.1572099811349705, -5.157209969600634 , -3.3206104633075184, -3.3206104584712173, -5.157209979985687 , -5.157209978389387 , -3.320610469225322 , -3.320610453679124 , -5.157209977493631 , -5.1572099785798695
247, -3.3204339880542415, -3.320433983291727 , -5.159699499381434 , -5.159699520745594 , -3.3204339892349375, -3.3204339724879484, -5.1596995096258835, -5.159699497958405 , -3.3204339868193573, -3.3204339819827515, -5.159699508419197 , -5.159699506890842 , -3.3204339927355315, -3.3204339771909446, -5.159699506117842 , -5.15969950708003
248, -3.3202659360541076, -3.320265931290815 , -5.16219174849283  , -5.162191770035699 , -3.320265937234711 , -3.320265920489566 , -5.16219175883218  , -5.1621917470554335, -3.3202659348187873, -3.320265929981755 , -5.16219175757757  , -5.162191756086834 , -3.32026594073288  , -3.320265925191638 , -5.162191755329937 , -5.162191756206954
249, -3.3201062494883518, -3.3201062447243896, -5.164686726818902 , -5.16468674852845  , -3.3201062506688612, -3.320106233925641 , -5.164686737259369 , -5.164686725368689 , -3.3201062482539405, -3.3201062434153954, -5.164686736097828 , -5.164686734581806 , -3.320106254165515 , -3.3201062386269995, -5.1646867337331805, -5.164686734515804
250, -3.319954870037046 , -3.3199548652723507, -5.167184442883353 , -5.167184464756362 , -3.319954871217421 , -3.3199548544760877, -5.167184453421231 , -5.167184441404863 , -3.3199548688035345, -3.319954863963773 , -5.1671844523580415, -5.167184450859468 , -3.3199548747119563, -3.3199548591767067, -5.167184450010283 , -5.167184450630593
251, -3.319811740101001 , -3.319811735335669 , -5.1696849052609215, -5.169684927285522 , -3.319811741281277 , -3.3198117245418794, -5.169684915894286 , -5.169684903751612 , -3.319811738868267 , -3.3198117340282622, -5.169684914845027 , -5.169684913046147 , -3.3198117447747397, -3.3198117292422964, -5.169684912378173 , -5.169684912964781
252, -3.319676802790827 , -3.3196767980247874, -5.1721881225949105, -5.172188144755633 , -3.319676803970994 , -3.319676787233466 , -5.172188133297339 , -5.172188121051375 , -3.319676801558012 , -3.3196767967179066, -5.1721881322513426, -5.172188130516068 , -3.319676807463135 , -3.319676791933117 , -5.172188129711808 , -5.172188130351267
253, -3.319550001915061 , -3.3195499971482856, -5.174694103583448 , -5.174694125839672 , -3.3195500030951246, -3.3195499863594176, -5.174694114339764 , -5.17469410199051  , -3.3195500006836265, -3.319549995843051 , -5.174694113288477 , -5.174694111490551 , -3.319550006587202 , -3.3195499910602364, -5.174694110823998 , -5.174694111298374
254, -3.319431281969266 , -3.319431277201855 , -5.177202856948815 , -5.177202879293585 , -3.319431283149223 , -3.319431266415421 , -5.177202867741898 , -5.177202855319779 , -3.3194312807372857, -3.319431275895798 , -5.177202866608538 , -5.177202864770062 , -3.3194312866398565, -3.3194312711156   , -5.17720286429251  , -5.177202864708137
