,nonlinear,RB
318,-14.773003042968451,
319,-14.773822972702249,
320,-14.775281234412022,
321,-14.775904668729263,
322,-14.777724301879601,
323,-14.77917381895352,
324,-14.779672582382725,
325,-14.781979949566729,
326,-14.78274387323409,
327,-14.78349762751086,
328,-14.784951369989157,
329,-14.78562433776041,
330,-14.78761980869917,
331,-14.788536821090856,
332,-14.78939104567688,
333,-14.791979906073609,
334,-14.793867460117882,
335,-14.795261179549849,
336,-14.795923090936519,
337,-14.796991230366986,
338,-14.798820479522455,
339,-14.798911924131202,
340,-14.80172882793574,
341,-14.80371376311637,
342,-14.80402536735907,
343,-14.804914864953826,
344,-14.806826079311723,
345,-14.808172002949975,
346,-14.810197899532822,
347,-14.811038367032575,
348,-14.811546893198337,
349,-14.812901508533805,
350,-14.813713035613834,
351,-14.814564696777508,
352,-14.81573349139375,
353,-14.818293969879972,
354,-14.818392022492242,
355,-14.819533097826264,
356,-14.82111350501604,
357,-14.821490886250393,
358,-14.82368843227829,
359,-14.82550117693433,
360,-14.826258512833778,
361,-14.827377640909562,
362,-14.82796967489873,
363,-14.82916864903399,
364,-14.831013441035598,
365,-14.832652166515546,
366,-14.833582479747385,
367,-14.83515966794209,
368,-14.836493034855737,
369,-14.838572459554417,
370,-14.8402811525302,
371,-14.841250058080952,
372,-14.84221095350708,
373,-14.842775597289897,
374,-14.846074347721835,
375,-14.84632364441305,
376,-14.848508979954891,
377,-14.849304249705204,
378,-14.851057210541043,
379,-14.852505474810833,
380,-14.85373302592595,
381,-14.85436955279228,
382,-14.856406344087274,
383,-14.857374424570079,
384,-14.857994636275311,
385,-14.859290118512199,
386,-14.86094096869124,
387,-14.86180006542594,
388,-14.862909475912124,
389,-14.864678550779432,
390,-14.86558300668246,
391,-14.867216220280586,
392,-14.86789316276903,
393,-14.869109873221479,
394,-14.87105586677121,
395,-14.872118316058708,
396,-14.872749025979232,
397,-14.873561808463103,
398,-14.875114691246804,
399,-14.8758507533504,
400,-14.876139656286563,
401,-14.878247594889286,
402,-14.880202368270359,
403,-14.882314968099596,
404,-14.88296992683249,
405,-14.886066781226374,
406,-14.887322604456457,
407,-14.889514463261104,
408,-14.890456325047245,
409,-14.891618634680347,
410,-14.893209868228627,
411,-14.894399574267787,
412,-14.895463971479694,
413,-14.897776756552133,
414,-14.898061049567369,
415,-14.899048188128605,
416,-14.899832993592637,
417,-14.900378096288733,
418,-14.90288303330408,
419,-14.903849417772369,
420,-14.905481595585464,
421,-14.906439680239822,
422,-14.907843614653766,
423,-14.90898335189848,
424,-14.909560058090404,
425,-14.910982396203485,
426,-14.912878992592226,
427,-14.915550363919401,
428,-14.916679310543122,
429,-14.917803104492181,
430,-14.918763146073239,
431,-14.92011692638535,
432,-14.921201808241756,
433,-14.922790106135837,
434,-14.924770232317304,
435,-14.925281337475328,
436,-14.925789255514688,
437,-14.927668024631899,
438,-14.929278700290446,
439,-14.93127526631543,
440,-14.931838506479716,
441,-14.934404952709649,
442,-14.935352512162783,
443,-14.935937310051093,
444,-14.937742993855451,
445,-14.938410897743045,
446,-14.9406453492944,
447,-14.94139453463598,
448,-14.94219041134786,
449,-14.944881491108054,
450,-14.946737563191354,
451,-14.947760989729167,
452,-14.94961095813454,
453,-14.951785525285068,
454,-14.953782899490163,
455,-14.954847410322254,
456,-14.956673125027445,
457,-14.95704251992031,
458,-14.958728768901478,
459,-14.95969649272803,
460,-14.960753093883303,
461,-14.962140195061828,
462,-14.962675750944216,
463,-14.963730286504356,
464,-14.966836858089103,
465,-14.968773496447463,
466,-14.970294925436212,
467,-14.970642476685153,
468,-14.97193450717971,
469,-14.97522139239368,
470,-14.976704253668363,
471,-14.977651940581321,
472,-14.978252880592724,
473,-14.979094176938021,
474,-14.983040810208916,
475,-14.984797440322732,
476,-14.986239083069076,
477,-14.987350126402571,
478,-14.989153614222221,
479,-14.98945664330348,
480,-14.991831619365154,
481,-14.992497358053829,
482,-14.995037958778786,
483,-14.995906629813055,
484,-14.996887048693917,
485,-14.99756500876918,
486,-14.999560340226642,
487,-15.001578371596382,
488,-15.002418278085663,
489,-15.005250225001692,
490,-15.006285049508303,
491,-15.007206327749596,
492,-15.009350374066987,
493,-15.010619942508061,
494,-15.013212166197098,
495,-15.015019235079963,
496,-15.016181450165183,
497,-15.017891305567078,
498,-15.018912187760577,
499,-15.020074580246403,
500,-15.022089273586875,
501,-15.024065497950078,
502,-15.024898270716418,
503,-15.026809382806539,
504,-15.030214251682986,
505,-15.03208744189546,
506,-15.034621696594249,
507,-15.035763514498905,
508,-15.036706867093049,
509,-15.036977440817978,
510,-15.038280337331186,
511,-15.040684371138825,
512,-15.042154608024397,
513,-15.043853966823136,
514,-15.045789475016939,
515,-15.047661598325892,
516,-15.048266656110586,
517,-15.049922863651709,
518,-15.05173284389935,
519,-15.054243907690688,
520,-15.055909324137852,
521,-15.056276503064463,
522,-15.058185022070905,
523,-15.059353681505902,
524,-15.060661193612729,
525,-15.063357585003653,
526,-15.064314191493922,
527,-15.065765890275369,
528,-15.06781352341506,
529,-15.069716992488217,
530,-15.071488649614528,
531,-15.07374395695183,
532,-15.076901940882436,
533,-15.078528768090743,
534,-15.080344838222203,
535,-15.082419162693338,
536,-15.083784026168102,
537,-15.086387767145633,
538,-15.087569997092471,
539,-15.090381992249215,
540,-15.091729165479988,
541,-15.093589199094229,
542,-15.09601107655692,
543,-15.098415764949634,
544,-15.101374786844262,
545,-15.103766421386998,
546,-15.105999826891468,
547,-15.10692412114971,
548,-15.109320929998786,
549,-15.110356403175137,
550,-15.112903227771165,
551,-15.116527058337962,
552,-15.1193523485272,
553,-15.120283654928492,
554,-15.120969582417736,
555,-15.125607164648828,
556,-15.126774989639811,
557,-15.128072392554751,
558,-15.129407821524516,
559,-15.129732314116211,
560,-15.133693287648226,
561,-15.135907546511485,
562,-15.136017321297663,
563,-15.138520775777991,
564,-15.14056377903168,
565,-15.145066963462963,
566,-15.14654425945578,
567,-15.149459982692921,
568,-15.1560298357162,
569,-15.157644908288052,
570,-15.160972393526919,
571,-15.161553059576441,
572,-15.163975553814064,
573,-15.165346467537672,
574,-15.166806999133794,
575,-15.16942809578113,
576,-15.172249891400398,
577,-15.17554167776133,
578,-15.176424928376008,
579,-15.177904969258966,
580,-15.180785134742186,
581,-15.182381440966974,
582,-15.18753588400605,
583,-15.190092234371939,
584,-15.190914817377175,
585,-15.193800446167277,
586,-15.195540201101078,
587,-15.197012031033582,
588,-15.202494750457449,
589,-15.206891000400951,
590,-15.207494067849716,
591,-15.212507321783141,
592,-15.213608706924523,
593,-15.215234400713197,
594,-15.222159256444167,
595,-15.225433298243582,
596,-15.229209485682478,
597,-15.235923607078524,
598,-15.236882476499467,
599,-15.24060321776642,
600,-15.245336322113811,
601,-15.249075041297592,
602,-15.250727047631223,
603,-15.260068069087403,
604,-15.26232282687731,
605,-15.26616781277934,
606,-15.271871211600155,
607,-15.28222207854137,
608,-15.283425804805075,
609,-15.293287770244106,
610,-15.294488633033783,
611,-15.301278160302626,
612,-15.305778491254774,
613,-15.31095273681403,
614,-15.317660571222701,
615,-15.323264390329161,
616,-15.329439376920114,
617,-15.345436425408232,
618,-15.35053738077137,
619,-15.370107961550337,
620,-15.377166264296807,
621,-15.394131588086479,
622,-15.412885169936274,
623,-15.423590223018623,
624,-15.442043717303967,
625,-15.472966228231542,
626,-15.478307880626984,
627,-15.523882168909696,
628,-15.670022292421367,
629,-16.676234455773034,
